   9.9999999999999995E-007   7.8731160444922565E-004   15600.000000000002     
   1.9999999999999999E-006   7.8731160444922565E-004   15800.000000000002     
   3.0000000000000001E-006   1.2735709235652481E-002   16000.000000000002     
   3.9999999999999998E-006   1.2735709235652481E-002   16000.000000000002     
   4.9999999999999996E-006   1.2735709235652481E-002   16000.000000000002     
   6.0000000000000002E-006   1.2735709235652481E-002   16000.000000000002     
   6.9999999999999999E-006   1.2735709235652481E-002   16200.000000000002     
   7.9999999999999996E-006   1.2735709235652481E-002   16200.000000000002     
   9.0000000000000002E-006   1.2735709235652481E-002   16200.000000000002     
   9.9999999999999991E-006   1.2735709235652481E-002   16200.000000000002     
   1.1000000000000000E-005   1.2735709235652481E-002   16200.000000000002     
   1.2000000000000000E-005   1.2735709235652481E-002   16200.000000000002     
   1.2999999999999999E-005   1.2735709235652481E-002   16200.000000000002     
   1.4000000000000000E-005   1.2735709235652481E-002   16200.000000000002     
   1.4999999999999999E-005   1.2735709235652481E-002   16200.000000000002     
   1.5999999999999999E-005   1.2735709235652481E-002   16200.000000000002     
   1.7000000000000000E-005   1.2735709235652481E-002   16200.000000000002     
   1.8000000000000000E-005   1.2735709235652481E-002   16200.000000000002     
   1.8999999999999998E-005   1.2735709235652481E-002   16200.000000000002     
   1.9999999999999998E-005   1.2735709235652481E-002   16200.000000000002     
   2.0999999999999999E-005   1.2735709235652481E-002   16200.000000000002     
   2.1999999999999999E-005   1.2735709235652481E-002   16200.000000000002     
   2.3000000000000000E-005   1.2735709235652481E-002   16200.000000000002     
   2.4000000000000001E-005   1.2735709235652481E-002   16200.000000000002     
   2.4999999999999998E-005   1.2735709235652481E-002   16200.000000000002     
   2.5999999999999998E-005   1.2735709235652481E-002   16200.000000000002     
   2.6999999999999999E-005   1.2735709235652481E-002   16200.000000000002     
   2.8000000000000000E-005   1.2735709235652481E-002   16200.000000000002     
   2.9000000000000000E-005   1.2735709235652481E-002   16200.000000000002     
   2.9999999999999997E-005   1.2735709235652481E-002   16200.000000000002     
   3.1000000000000001E-005   1.2735709235652481E-002   16200.000000000002     
   3.1999999999999999E-005   1.2735709235652481E-002   16200.000000000002     
   3.2999999999999996E-005   1.2735709235652481E-002   16400.000000000004     
   3.4000000000000000E-005   1.2735709235652481E-002   16400.000000000004     
   3.4999999999999997E-005   1.2735709235652481E-002   16400.000000000004     
   3.6000000000000001E-005   1.2735709235652481E-002   16400.000000000004     
   3.6999999999999998E-005   1.2735709235652481E-002   16400.000000000004     
   3.7999999999999995E-005   1.2735709235652481E-002   16400.000000000004     
   3.8999999999999999E-005   1.2735709235652481E-002   16400.000000000004     
   3.9999999999999996E-005   1.2735709235652481E-002   16400.000000000004     
   4.1000000000000000E-005   1.2735709235652481E-002   16400.000000000004     
   4.1999999999999998E-005   1.2735709235652481E-002   16400.000000000004     
   4.2999999999999995E-005   1.2735709235652481E-002   16400.000000000004     
   4.3999999999999999E-005   1.2735709235652481E-002   16400.000000000004     
   4.4999999999999996E-005   1.2735709235652481E-002   16400.000000000004     
   4.6000000000000000E-005   1.2735709235652481E-002   16400.000000000004     
   4.6999999999999997E-005   1.2735709235652481E-002   16400.000000000004     
   4.8000000000000001E-005   1.2735709235652481E-002   16400.000000000004     
   4.8999999999999998E-005   1.2735709235652481E-002   16400.000000000004     
   4.9999999999999996E-005   1.2735709235652481E-002   16400.000000000004     
   5.1000000000000000E-005   1.2735709235652481E-002   16400.000000000004     
   5.1999999999999997E-005   1.2735709235652481E-002   16400.000000000004     
   5.3000000000000001E-005   2.2302700297246680E-002   16600.000000000004     
   5.3999999999999998E-005   2.2302700297246680E-002   16600.000000000004     
   5.4999999999999995E-005   2.2302700297246680E-002   16600.000000000004     
   5.5999999999999999E-005   2.2302700297246680E-002   16600.000000000004     
   5.6999999999999996E-005   2.2302700297246680E-002   16600.000000000004     
   5.8000000000000000E-005   2.2302700297246680E-002   16600.000000000004     
   5.8999999999999998E-005   2.2302700297246680E-002   16600.000000000004     
   5.9999999999999995E-005   2.2302700297246680E-002   16600.000000000004     
   6.0999999999999999E-005   2.2302700297246680E-002   16600.000000000004     
   6.2000000000000003E-005   2.2302700297246680E-002   16600.000000000004     
   6.3000000000000000E-005   2.2302700297246680E-002   16600.000000000004     
   6.3999999999999997E-005   2.2302700297246680E-002   16600.000000000004     
   6.4999999999999994E-005   2.2302700297246680E-002   16600.000000000004     
   6.5999999999999992E-005   2.2302700297246680E-002   16600.000000000004     
   6.7000000000000002E-005   2.2302700297246680E-002   16600.000000000004     
   6.7999999999999999E-005   2.2302700297246680E-002   16600.000000000004     
   6.8999999999999997E-005   2.2302700297246680E-002   16600.000000000004     
   6.9999999999999994E-005   2.2302700297246680E-002   16600.000000000004     
   7.0999999999999991E-005   2.2302700297246680E-002   16600.000000000004     
   7.2000000000000002E-005   2.2302700297246680E-002   16600.000000000004     
   7.2999999999999999E-005   2.2302700297246680E-002   16600.000000000004     
   7.3999999999999996E-005   2.2302700297246680E-002   16600.000000000004     
   7.4999999999999993E-005   2.2302700297246680E-002   16600.000000000004     
   7.5999999999999991E-005   2.2302700297246680E-002   16600.000000000004     
   7.7000000000000001E-005   2.2302700297246680E-002   16600.000000000004     
   7.7999999999999999E-005   2.2302700297246680E-002   16800.000000000004     
   7.8999999999999996E-005   2.2302700297246680E-002   17000.000000000004     
   7.9999999999999993E-005   2.2302700297246680E-002   17000.000000000004     
   8.0999999999999990E-005   2.2302700297246680E-002   17000.000000000004     
   8.2000000000000001E-005   2.2302700297246680E-002   17000.000000000004     
   8.2999999999999998E-005   2.2302700297246680E-002   17000.000000000004     
   8.3999999999999995E-005   2.2302700297246680E-002   17000.000000000004     
   8.4999999999999993E-005   2.2302700297246680E-002   17000.000000000004     
   8.5999999999999990E-005   2.2302700297246680E-002   17000.000000000004     
   8.7000000000000001E-005   2.2302700297246680E-002   17000.000000000004     
   8.7999999999999998E-005   2.2302700297246680E-002   17000.000000000004     
   8.8999999999999995E-005   2.2302700297246680E-002   17000.000000000004     
   8.9999999999999992E-005   2.2302700297246680E-002   17000.000000000004     
   9.0999999999999989E-005   2.2302700297246680E-002   17000.000000000004     
   9.2000000000000000E-005   2.2302700297246680E-002   17000.000000000004     
   9.2999999999999997E-005   2.2302700297246680E-002   17000.000000000004     
   9.3999999999999994E-005   2.2302700297246680E-002   17000.000000000004     
   9.4999999999999992E-005   2.2302700297246680E-002   17000.000000000004     
   9.6000000000000002E-005   2.2302700297246680E-002   17000.000000000004     
   9.7000000000000000E-005   2.2302700297246680E-002   17000.000000000004     
   9.7999999999999997E-005   2.2302700297246680E-002   17000.000000000004     
   9.8999999999999994E-005   2.2302700297246680E-002   17000.000000000004     
   9.9999999999999991E-005   2.2302700297246680E-002   17200.000000000004     
   1.0100000000000000E-004   2.2302700297246680E-002   17200.000000000004     
   1.0200000000000000E-004   2.2302700297246680E-002   17200.000000000004     
   1.0300000000000000E-004   2.2302700297246680E-002   17200.000000000004     
   1.0399999999999999E-004   2.2302700297246680E-002   17200.000000000004     
   1.0499999999999999E-004   2.2302700297246680E-002   17200.000000000004     
   1.0600000000000000E-004   2.2302700297246680E-002   17200.000000000004     
   1.0700000000000000E-004   2.2302700297246680E-002   17200.000000000004     
   1.0800000000000000E-004   2.2302700297246680E-002   17200.000000000004     
   1.0899999999999999E-004   2.2302700297246680E-002   17200.000000000004     
   1.0999999999999999E-004   2.2302700297246680E-002   17200.000000000004     
   1.1100000000000000E-004   2.2302700297246680E-002   17200.000000000004     
   1.1200000000000000E-004   2.2302700297246680E-002   17200.000000000004     
   1.1300000000000000E-004   2.2302700297246680E-002   17200.000000000004     
   1.1399999999999999E-004   2.2302700297246680E-002   17200.000000000004     
   1.1499999999999999E-004   2.2302700297246680E-002   17200.000000000004     
   1.1600000000000000E-004   2.2302700297246680E-002   17200.000000000004     
   1.1700000000000000E-004   2.2302700297246680E-002   17200.000000000004     
   1.1800000000000000E-004   2.2302700297246680E-002   17200.000000000004     
   1.1899999999999999E-004   2.2302700297246680E-002   17200.000000000004     
   1.1999999999999999E-004   2.2302700297246680E-002   17200.000000000004     
   1.2100000000000000E-004   2.2302700297246680E-002   17200.000000000004     
   1.2200000000000000E-004   2.2302700297246680E-002   17200.000000000004     
   1.2299999999999998E-004   2.2302700297246680E-002   17200.000000000004     
   1.2400000000000001E-004   2.2302700297246680E-002   17200.000000000004     
   1.2500000000000000E-004   2.2302700297246680E-002   17200.000000000004     
   1.2600000000000000E-004   2.2302700297246680E-002   17200.000000000004     
   1.2700000000000000E-004   2.2302700297246680E-002   17200.000000000004     
   1.2799999999999999E-004   2.2302700297246680E-002   17200.000000000004     
   1.2899999999999999E-004   2.2302700297246680E-002   17200.000000000004     
   1.2999999999999999E-004   2.2302700297246680E-002   17200.000000000004     
   1.3099999999999999E-004   2.2302700297246680E-002   17200.000000000004     
   1.3199999999999998E-004   2.2302700297246680E-002   17200.000000000004     
   1.3300000000000001E-004   2.2302700297246680E-002   17200.000000000004     
   1.3400000000000000E-004   2.2302700297246680E-002   17200.000000000004     
   1.3500000000000000E-004   2.2302700297246680E-002   17200.000000000004     
   1.3600000000000000E-004   2.2302700297246680E-002   17200.000000000004     
   1.3700000000000000E-004   2.2302700297246680E-002   17200.000000000004     
   1.3799999999999999E-004   2.2302700297246680E-002   17200.000000000004     
   1.3899999999999999E-004   2.2302700297246680E-002   17200.000000000004     
   1.3999999999999999E-004   2.2302700297246680E-002   17400.000000000004     
   1.4099999999999998E-004   2.2302700297246680E-002   17400.000000000004     
   1.4199999999999998E-004   2.2302700297246680E-002   17400.000000000004     
   1.4300000000000001E-004   2.2302700297246680E-002   17600.000000000004     
   1.4400000000000000E-004   2.2302700297246680E-002   17600.000000000004     
   1.4500000000000000E-004   2.2302700297246680E-002   17600.000000000004     
   1.4600000000000000E-004   3.3329504045113478E-002   17800.000000000004     
   1.4700000000000000E-004   3.3329504045113478E-002   17800.000000000004     
   1.4799999999999999E-004   3.3329504045113478E-002   17800.000000000004     
   1.4899999999999999E-004   3.3329504045113478E-002   17800.000000000004     
   1.4999999999999999E-004   3.3329504045113478E-002   17800.000000000004     
   1.5099999999999998E-004   3.3329504045113478E-002   17800.000000000004     
   1.5199999999999998E-004   3.3329504045113478E-002   17800.000000000004     
   1.5300000000000001E-004   3.3329504045113478E-002   17800.000000000004     
   1.5400000000000000E-004   3.3329504045113478E-002   17800.000000000004     
   1.5500000000000000E-004   3.3329504045113478E-002   17800.000000000004     
   1.5600000000000000E-004   3.3329504045113478E-002   17800.000000000004     
   1.5699999999999999E-004   3.3329504045113478E-002   17800.000000000004     
   1.5799999999999999E-004   3.3329504045113478E-002   17800.000000000004     
   1.5899999999999999E-004   3.3329504045113478E-002   17800.000000000004     
   1.5999999999999999E-004   3.3329504045113478E-002   17800.000000000004     
   1.6099999999999998E-004   3.3329504045113478E-002   18000.000000000004     
   1.6199999999999998E-004   3.3329504045113478E-002   18000.000000000004     
   1.6300000000000000E-004   3.3329504045113478E-002   18000.000000000004     
   1.6400000000000000E-004   3.3329504045113478E-002   18000.000000000004     
   1.6500000000000000E-004   3.3329504045113478E-002   18000.000000000004     
   1.6600000000000000E-004   3.3329504045113478E-002   18000.000000000004     
   1.6699999999999999E-004   3.3329504045113478E-002   18000.000000000004     
   1.6799999999999999E-004   3.3329504045113478E-002   18000.000000000004     
   1.6899999999999999E-004   3.3329504045113478E-002   18000.000000000004     
   1.6999999999999999E-004   3.3329504045113478E-002   18000.000000000004     
   1.7099999999999998E-004   3.3329504045113478E-002   18000.000000000004     
   1.7199999999999998E-004   3.3329504045113478E-002   18000.000000000004     
   1.7300000000000000E-004   3.3329504045113478E-002   18000.000000000004     
   1.7400000000000000E-004   3.3329504045113478E-002   18000.000000000004     
   1.7500000000000000E-004   3.3329504045113478E-002   18000.000000000004     
   1.7600000000000000E-004   3.3329504045113478E-002   18000.000000000004     
   1.7699999999999999E-004   3.3329504045113478E-002   18000.000000000004     
   1.7799999999999999E-004   3.3329504045113478E-002   18000.000000000004     
   1.7899999999999999E-004   3.3329504045113478E-002   18000.000000000004     
   1.7999999999999998E-004   3.3329504045113478E-002   18000.000000000004     
   1.8099999999999998E-004   3.3329504045113478E-002   18000.000000000004     
   1.8199999999999998E-004   3.3329504045113478E-002   18000.000000000004     
   1.8300000000000000E-004   3.3329504045113478E-002   18000.000000000004     
   1.8400000000000000E-004   3.3329504045113478E-002   18000.000000000004     
   1.8500000000000000E-004   3.3329504045113478E-002   18000.000000000004     
   1.8599999999999999E-004   3.3329504045113478E-002   18000.000000000004     
   1.8699999999999999E-004   3.3329504045113478E-002   18000.000000000004     
   1.8799999999999999E-004   3.3329504045113478E-002   18000.000000000004     
   1.8899999999999999E-004   3.3329504045113478E-002   18000.000000000004     
   1.8999999999999998E-004   3.3329504045113478E-002   18000.000000000004     
   1.9099999999999998E-004   3.3329504045113478E-002   18000.000000000004     
   1.9200000000000000E-004   3.3329504045113478E-002   18000.000000000004     
   1.9300000000000000E-004   3.3329504045113478E-002   18000.000000000004     
   1.9400000000000000E-004   3.3329504045113478E-002   18000.000000000004     
   1.9500000000000000E-004   3.3329504045113478E-002   18000.000000000004     
   1.9599999999999999E-004   3.3329504045113478E-002   18000.000000000004     
   1.9699999999999999E-004   3.3329504045113478E-002   18000.000000000004     
   1.9799999999999999E-004   3.3329504045113478E-002   18000.000000000004     
   1.9899999999999999E-004   3.3329504045113478E-002   18000.000000000004     
   1.9999999999999998E-004   3.3329504045113478E-002   18000.000000000004     
   2.0099999999999998E-004   3.3329504045113478E-002   18000.000000000004     
   2.0200000000000000E-004   3.3329504045113478E-002   18000.000000000004     
   2.0300000000000000E-004   3.3329504045113478E-002   18000.000000000004     
   2.0400000000000000E-004   3.3329504045113478E-002   18000.000000000004     
   2.0500000000000000E-004   3.3329504045113478E-002   18000.000000000004     
   2.0599999999999999E-004   3.3329504045113478E-002   18000.000000000004     
   2.0699999999999999E-004   3.3329504045113478E-002   18000.000000000004     
   2.0799999999999999E-004   3.3329504045113478E-002   18000.000000000004     
   2.0899999999999998E-004   3.3329504045113478E-002   18000.000000000004     
   2.0999999999999998E-004   3.3329504045113478E-002   18000.000000000004     
   2.1099999999999998E-004   3.3329504045113478E-002   18000.000000000004     
   2.1200000000000000E-004   3.3329504045113478E-002   18000.000000000004     
   2.1300000000000000E-004   3.3329504045113478E-002   18000.000000000004     
   2.1400000000000000E-004   3.3329504045113478E-002   18000.000000000004     
   2.1499999999999999E-004   3.3329504045113478E-002   18200.000000000004     
   2.1599999999999999E-004   3.3329504045113478E-002   18200.000000000004     
   2.1699999999999999E-004   3.5988011174785783E-002   18400.000000000004     
   2.1799999999999999E-004   3.5988011174785783E-002   18400.000000000004     
   2.1899999999999998E-004   3.5988011174785783E-002   18400.000000000004     
   2.1999999999999998E-004   3.5988011174785783E-002   18400.000000000004     
   2.2099999999999998E-004   3.5988011174785783E-002   18400.000000000004     
   2.2200000000000000E-004   3.5988011174785783E-002   18400.000000000004     
   2.2300000000000000E-004   3.5988011174785783E-002   18400.000000000004     
   2.2400000000000000E-004   3.5988011174785783E-002   18400.000000000004     
   2.2499999999999999E-004   3.5988011174785783E-002   18400.000000000004     
   2.2599999999999999E-004   3.5988011174785783E-002   18400.000000000004     
   2.2699999999999999E-004   3.5988011174785783E-002   18400.000000000004     
   2.2799999999999999E-004   3.5988011174785783E-002   18400.000000000004     
   2.2899999999999998E-004   3.5988011174785783E-002   18400.000000000004     
   2.2999999999999998E-004   3.5988011174785783E-002   18400.000000000004     
   2.3099999999999998E-004   3.5988011174785783E-002   18400.000000000004     
   2.3200000000000000E-004   3.5988011174785783E-002   18400.000000000004     
